DEPT	AC	GR	SP	DEN	por	per	sw
2852.25	99.16	55.426	-201.341	2.454	9.916	5.5426	5.5426
2852.375	99.467	55.727	-201.188	2.452	9.9467	5.5727	5.5727
2852.5	99.384	57.538	-201.082	2.451	9.9384	5.7538	5.7538
2852.625	99.302	56.523	-201.184	2.45	9.9302	5.6523	5.6523
2852.75	99.379	56.627	-201.337	2.466	9.9379	5.6627	5.6627
2852.875	98.908	57.448	-201.452	2.486	9.8908	5.7448	5.7448
2853	98.382	55.826	-201.636	2.499	9.8382	5.5826	5.5826
2853.125	97.587	54.309	-201.925	2.497	9.7587	5.4309	5.4309
2853.25	95.977	50.865	-202.279	2.478	9.5977	5.0865	5.0865
2853.375	94.664	49.288	-202.587	2.458	9.4664	4.9288	4.9288
2853.5	94.787	50.385	-202.848	2.446	9.4787	5.0385	5.0385
2853.625	96.886	53.158	-202.938	2.428	9.6886	5.3158	5.3158
2853.75	99.422	54.773	-202.915	2.405	9.9422	5.4773	5.4773
2853.875	101.176	55.162	-202.875	2.38	10.1176	5.5162	5.5162
2854	102.448	53.147	-202.875	2.362	10.2448	5.3147	5.3147
2854.125	100.815	49.884	-202.773	2.372	10.0815	4.9884	4.9884
2854.25	99.079	47.038	-202.63	2.399	9.9079	4.7038	4.7038
2854.375	96.879	45.97	-202.477	2.43	9.6879	4.597	4.597
2854.5	94.14	45.657	-202.358	2.457	9.414	4.5657	4.5657
2854.625	91.38	47.049	-202.3	2.469	9.138	4.7049	4.7049
2854.75	91.216	47.762	-202.198	2.471	9.1216	4.7762	4.7762
2854.875	91.052	47.292	-202.049	2.481	9.1052	4.7292	4.7292
2855	89.993	46.222	-201.895	2.495	8.9993	4.6222	4.6222
2855.125	89.314	46.103	-201.86	2.512	8.9314	4.6103	4.6103
2855.25	89.079	44.097	-201.962	2.526	8.9079	4.4097	4.4097
2855.375	87.398	43.311	-202.061	2.525	8.7398	4.3311	4.3311
2855.5	87.316	42.608	-202.01	2.528	8.7316	4.2608	4.2608
2855.625	87.432	42.914	-201.835	2.522	8.7432	4.2914	4.2914
2855.75	89.327	45.461	-201.75	2.502	8.9327	4.5461	4.5461
2855.875	93.198	49.397	-201.788	2.466	9.3198	4.9397	4.9397
2856	98.136	52.637	-201.883	2.416	9.8136	5.2637	5.2637
2856.125	101.746	53.495	-201.934	2.377	10.1746	5.3495	5.3495
2856.25	102.153	52.248	-202.08	2.383	10.2153	5.2248	5.2248
2856.375	101.444	49.75	-202.343	2.41	10.1444	4.975	4.975
2856.5	98.647	47.204	-202.7	2.448	9.8647	4.7204	4.7204
2856.625	94.765	47.018	-203.055	2.478	9.4765	4.7018	4.7018
2856.75	92.908	48.571	-203.25	2.477	9.2908	4.8571	4.8571
2856.875	93.072	49.192	-203.25	2.48	9.3072	4.9192	4.9192
2857	92.213	48.717	-203.25	2.478	9.2213	4.8717	4.8717
2857.125	90.643	47.41	-203.156	2.488	9.0643	4.741	4.741
2857.25	89.759	44.267	-203.042	2.5	8.9759	4.4267	4.4267
2857.375	90.444	45.459	-202.982	2.501	9.0444	4.5459	4.5459
2857.5	91.265	47.429	-202.879	2.491	9.1265	4.7429	4.7429
2857.625	93.42	48.806	-202.679	2.474	9.342	4.8806	4.8806
2857.75	95.329	48.47	-202.55	2.464	9.5329	4.847	4.847
2857.875	96.71	45.766	-202.474	2.462	9.671	4.5766	4.5766
2858	96.493	41.686	-202.392	2.468	9.6493	4.1686	4.1686
2858.125	93.668	40.951	-202.242	2.478	9.3668	4.0951	4.0951
2858.25	93.258	42.471	-202.139	2.486	9.3258	4.2471	4.2471
2858.375	91.226	44.782	-202.125	2.501	9.1226	4.4782	4.4782
2858.5	91.346	47.09	-202.158	2.515	9.1346	4.709	4.709
2858.625	91.681	50.293	-202.188	2.527	9.1681	5.0293	5.0293
2858.75	90.525	50.351	-202.146	2.538	9.0525	5.0351	5.0351
2858.875	89.663	49.137	-201.941	2.551	8.9663	4.9137	4.9137
2859	87.59	46.45	-201.988	2.568	8.759	4.645	4.645
2859.125	85.377	42.981	-202.117	2.567	8.5377	4.2981	4.2981
2859.25	85.468	40.259	-202.243	2.553	8.5468	4.0259	4.0259
2859.375	86.034	41.492	-202.346	2.53	8.6034	4.1492	4.1492
2859.5	83.83	42.098	-202.475	2.5	8.383	4.2098	4.2098
2859.625	84.117	43.343	-202.834	2.491	8.4117	4.3343	4.3343
2859.75	87.679	45.242	-203.148	2.482	8.7679	4.5242	4.5242
2859.875	91.357	47.004	-203.421	2.47	9.1357	4.7004	4.7004
2860	93.779	47.076	-203.563	2.461	9.3779	4.7076	4.7076
2860.125	93.985	45.986	-203.574	2.462	9.3985	4.5986	4.5986
2860.25	91.297	42.615	-203.623	2.48	9.1297	4.2615	4.2615
2860.375	86.743	39.805	-203.418	2.507	8.6743	3.9805	3.9805
2860.5	83.918	38.664	-203.335	2.523	8.3918	3.8664	3.8664
2860.625	82.125	38.909	-203.283	2.524	8.2125	3.8909	3.8909
2860.75	81.946	38.796	-203.196	2.517	8.1946	3.8796	3.8796
2860.875	83.628	41.723	-203.028	2.512	8.3628	4.1723	4.1723
2861	83.464	42.416	-202.772	2.505	8.3464	4.2416	4.2416
2861.125	85.663	42.616	-201.156	2.503	8.5663	4.2616	4.2616
2861.25	86.4	43.165	-201.017	2.505	8.64	4.3165	4.3165
2861.375	86.752	42.976	-201.166	2.509	8.6752	4.2976	4.2976
2861.5	87.279	47.664	-200.911	2.515	8.7279	4.7664	4.7664
2861.625	87.205	51	-200.813	2.517	8.7205	5.1	5.1
2861.75	87.328	51.888	-200.813	2.529	8.7328	5.1888	5.1888
2861.875	87.283	50.34	-200.728	2.532	8.7283	5.034	5.034
2862	87.717	47.236	-200.565	2.535	8.7717	4.7236	4.7236
2862.125	88.841	44.634	-200.457	2.53	8.8841	4.4634	4.4634
2862.25	90.296	46.182	-200.508	2.514	9.0296	4.6182	4.6182
2862.375	90.583	44.522	-200.56	2.501	9.0583	4.4522	4.4522
2862.5	89.441	43.19	-200.659	2.489	8.9441	4.319	4.319
2862.625	88.744	42.965	-200.836	2.494	8.8744	4.2965	4.2965
2862.75	87.818	41.737	-201.041	2.501	8.7818	4.1737	4.1737
2862.875	86.92	44.927	-201.29	2.503	8.692	4.4927	4.4927
2863	87.104	45.643	-201.639	2.501	8.7104	4.5643	4.5643
2863.125	86.406	44.909	-201.844	2.492	8.6406	4.4909	4.4909
2863.25	85.814	42.896	-201.918	2.495	8.5814	4.2896	4.2896
2863.375	84.906	40.477	-201.97	2.5	8.4906	4.0477	4.0477
2863.5	84.217	40.57	-201.979	2.509	8.4217	4.057	4.057
2863.625	84.119	41.36	-201.918	2.523	8.4119	4.136	4.136
2863.75	83.955	40.477	-201.816	2.531	8.3955	4.0477	4.0477
2863.875	83.91	40.57	-201.664	2.532	8.391	4.057	4.057
2864	83.992	41.36	-201.918	2.53	8.3992	4.136	4.136
2864.125	83.81	42.78	-201.816	2.527	8.381	4.278	4.278
2864.25	83.474	43.612	-201.664	2.524	8.3474	4.3612	4.3612
2864.375	83.296	43.263	-201.471	2.523	8.3296	4.3263	4.3263
2864.5	82.188	42.011	-201.348	2.517	8.2188	4.2011	4.2011
2864.625	83.474	42.32	-201.297	2.521	8.3474	4.232	4.232
2864.75	83.296	40.589	-201.24	2.53	8.3296	4.0589	4.0589
2864.875	82.188	41.307	-201.138	2.534	8.2188	4.1307	4.1307
2865	83.447	42.483	-200.99	2.521	8.3447	4.2483	4.2483
2865.125	82.926	42.723	-200.938	2.53	8.2926	4.2723	4.2723
2865.25	82.804	44.258	-200.938	2.534	8.2804	4.4258	4.4258
2865.375	84.908	42.944	-200.927	2.526	8.4908	4.2944	4.2944
2865.5	87.944	44.481	-200.875	2.514	8.7944	4.4481	4.4481
2865.625	91.062	46.084	-200.671	2.5	9.1062	4.6084	4.6084
2865.75	91.207	45.862	-200.505	2.481	9.1207	4.5862	4.5862
2865.875	90.235	42.964	-200.495	2.471	9.0235	4.2964	4.2964
2866	87.944	37.993	-200.632	2.474	8.7944	3.7993	3.7993
2866.125	83.603	32.967	-200.813	2.492	8.3603	3.2967	3.2967
2866.25	79.911	31.333	-200.813	2.518	7.9911	3.1333	3.1333
2866.375	78.183	32.407	-200.997	2.532	7.8183	3.2407	3.2407
2866.5	78.707	34.942	-201.376	2.536	7.8707	3.4942	3.4942
2866.625	79.899	38.017	-201.743	2.533	7.9899	3.8017	3.8017
2866.75	80.75	40.267	-201.962	2.528	8.075	4.0267	4.0267
2866.875	81.57	40.933	-202.063	2.528	8.157	4.0933	4.0933
2867	82.349	42.211	-202.063	2.531	8.2349	4.2211	4.2211
2867.125	83.526	44.506	-202.021	2.538	8.3526	4.4506	4.4506
2867.25	83.713	46.883	-201.94	2.542	8.3713	4.6883	4.6883
2867.375	83.561	46.621	-201.819	2.539	8.3561	4.6621	4.6621
2867.5	83.995	46.766	-201.657	2.53	8.3995	4.6766	4.6766
2867.625	83.626	46.128	-201.452	2.519	8.3626	4.6128	4.6128
2867.75	84.932	47.087	-201.295	2.508	8.4932	4.7087	4.7087
2867.875	90.033	50.456	-201.178	2.491	9.0033	5.0456	5.0456
2868	94.768	54.87	-201.05	2.463	9.4768	5.487	5.487
2868.125	98.326	59.397	-200.868	2.424	9.8326	5.9397	5.9397
2868.25	103.786	61.641	-200.62	2.381	10.3786	6.1641	6.1641
2868.375	106.371	62.139	-200.517	2.346	10.6371	6.2139	6.2139
2868.5	107.142	60.982	-200.5	2.341	10.7142	6.0982	6.0982
2868.625	104.054	58.362	-200.437	2.362	10.4054	5.8362	5.8362
2868.75	98.746	54.958	-200.294	2.405	9.8746	5.4958	5.4958
2868.875	93.521	49.715	-200.116	2.459	9.3521	4.9715	4.9715
2869	88.803	46.107	-200.065	2.509	8.8803	4.6107	4.6107
2869.125	84.995	44.559	-200.21	2.539	8.4995	4.4559	4.4559
2869.25	82.792	44.72	-200.364	2.542	8.2792	4.472	4.472
2869.375	83.975	45.906	-200.543	2.535	8.3975	4.5906	4.5906
2869.5	87.275	48.933	-200.764	2.526	8.7275	4.8933	4.8933
2869.625	89.207	49.778	-201.024	2.514	8.9207	4.9778	4.9778
2869.75	89.289	47.683	-201.332	2.533	8.9289	4.7683	4.7683
2869.875	87.993	43.962	-201.684	2.548	8.7993	4.3962	4.3962
2870	86.346	41.015	-201.911	2.568	8.6346	4.1015	4.1015
2870.125	84.744	42.059	-201.978	2.578	8.4744	4.2059	4.2059
2870.25	84.208	49.285	-201.938	2.566	8.4208	4.9285	4.9285
2870.375	87.203	53.742	-201.938	2.545	8.7203	5.3742	5.3742
2870.5	88.499	54.062	-201.837	2.522	8.8499	5.4062	5.4062
2870.625	88.957	51.166	-201.656	2.502	8.8957	5.1166	5.1166
2870.75	88.312	47.649	-201.479	2.498	8.8312	4.7649	4.7649
2870.875	86.825	46.956	-201.325	2.509	8.6825	4.6956	4.6956
2871	85.065	47.387	-201.182	2.519	8.5065	4.7387	4.7387
2871.125	83.342	47.766	-201.131	2.523	8.3342	4.7766	4.7766
2871.25	83.66	49.016	-201.08	2.517	8.366	4.9016	4.9016
2871.375	85.275	51.796	-200.96	2.51	8.5275	5.1796	5.1796
2871.5	86.616	55.686	-200.806	2.506	8.6616	5.5686	5.5686
2871.625	87.108	56.356	-200.711	2.509	8.7108	5.6356	5.6356
2871.75	87.996	54.203	-200.812	2.518	8.7996	5.4203	5.4203
2871.875	87.586	50.819	-200.761	2.532	8.7586	5.0819	5.0819
2872	86.364	48.073	-200.669	2.533	8.6364	4.8073	4.8073
2872.125	85.327	47.016	-200.567	2.535	8.5327	4.7016	4.7016
2872.25	84.226	44.575	-200.554	2.536	8.4226	4.4575	4.4575
2872.375	82.822	45.77	-200.708	2.531	8.2822	4.577	4.577
2872.5	83.724	46.687	-200.862	2.528	8.3724	4.6687	4.6687
2872.625	84.026	47.159	-200.922	2.514	8.4026	4.7159	4.7159
2872.75	84.642	46.249	-201.08	2.493	8.4642	4.6249	4.6249
2872.875	84.444	41.931	-201.334	2.476	8.4444	4.1931	4.1931
2873	82.664	38.082	-201.655	2.473	8.2664	3.8082	3.8082
2873.125	79.472	36.055	-202.004	2.489	7.9472	3.6055	3.6055
2873.25	77.38	35.85	-202.107	2.522	7.738	3.585	3.585
2873.375	76.228	36.958	-202.167	2.542	7.6228	3.6958	3.6958
2873.5	75.752	38.914	-202.218	2.549	7.5752	3.8914	3.8914
2873.625	76.197	42.32	-202.231	2.549	7.6197	4.232	4.232
2873.75	77.58	43.834	-202.188	2.545	7.758	4.3834	4.3834
2873.875	78.687	43.401	-202.188	2.543	7.8687	4.3401	4.3401
2874	79.447	41.851	-202.043	2.541	7.9447	4.1851	4.1851
2874.125	80.48	40.642	-201.889	2.534	8.048	4.0642	4.0642
2874.25	81.774	41.331	-201.761	2.527	8.1774	4.1331	4.1331
2874.375	83.42	42.32	-201.644	2.521	8.342	4.232	4.232
2874.5	85.532	43.961	-201.483	2.513	8.5532	4.3961	4.3961
2874.625	86.804	45.215	-201.227	2.496	8.6804	4.5215	4.5215
2874.75	88.804	46.185	-201.144	2.482	8.8804	4.6185	4.6185
2874.875	88.571	47.089	-201.157	2.47	8.8571	4.7089	4.7089
2875	86.997	47.663	-201.208	2.466	8.6997	4.7663	4.7663
2875.125	85.015	44.467	-201.231	2.473	8.5015	4.4467	4.4467
2875.25	80.871	42.3	-201.128	2.49	8.0871	4.23	4.23
2875.375	79.954	39.832	-200.877	2.509	7.9954	3.9832	3.9832
2875.5	79.688	38.132	-200.889	2.524	7.9688	3.8132	3.8132
2875.625	79.563	39.623	-201.019	2.534	7.9563	3.9623	3.9623
2875.75	79.604	42.743	-201.141	2.536	7.9604	4.2743	4.2743
2875.875	80.058	45.679	-201.192	2.534	8.0058	4.5679	4.5679
2876	80.14	46.542	-201.244	2.535	8.014	4.6542	4.6542
2876.125	79.469	45.102	-201.607	2.535	7.9469	4.5102	4.5102
2876.25	78.824	42.023	-201.884	2.55	7.8824	4.2023	4.2023
2876.375	77.821	38.706	-202.089	2.567	7.7821	3.8706	3.8706
2876.5	76.858	38.938	-202.239	2.574	7.6858	3.8938	3.8938
2876.625	78.048	38.977	-202.188	2.569	7.8048	3.8977	3.8977
2876.75	80.056	40.65	-202.085	2.567	8.0056	4.065	4.065
2876.875	80.564	42.735	-201.983	2.56	8.0564	4.2735	4.2735
2877	81.356	43.269	-201.909	2.558	8.1356	4.3269	4.3269
2877.125	82.752	45.622	-201.805	2.558	8.2752	4.5622	4.5622
2877.25	84.254	47.121	-201.6	2.551	8.4254	4.7121	4.7121
2877.375	85.936	49.389	-201.395	2.546	8.5936	4.9389	4.9389
2877.5	87.766	52.907	-201.236	2.532	8.7766	5.2907	5.2907
2877.625	92.725	58.275	-201.118	2.498	9.2725	5.8275	5.8275
2877.75	99.473	66.262	-200.992	2.459	9.9473	6.6262	6.6262
2877.875	104.73	70.058	-200.825	2.423	10.473	7.0058	7.0058
2878	103.889	70.133	-200.627	2.386	10.3889	7.0133	7.0133
2878.125	97.53	64.233	-200.73	2.372	9.753	6.4233	6.4233
2878.25	94.286	55.716	-200.791	2.396	9.4286	5.5716	5.5716
2878.375	90.774	49.059	-200.813	2.443	9.0774	4.9059	4.9059
2878.5	85.931	43.535	-200.775	2.502	8.5931	4.3535	4.3535
2878.625	80.449	40.537	-200.71	2.557	8.0449	4.0537	4.0537
2878.75	77.413	38.39	-200.864	2.579	7.7413	3.839	3.839
2878.875	77.391	37.564	-200.97	2.581	7.7391	3.7564	3.7564
2879	77.508	37.397	-201.073	2.579	7.7508	3.7397	3.7397
2879.125	77.228	36.068	-201.2	2.574	7.7228	3.6068	3.6068
2879.25	76.884	34.645	-201.409	2.567	7.6884	3.4645	3.4645
2879.375	77.486	32.828	-201.766	2.564	7.7486	3.2828	3.2828
2879.5	80.071	34.391	-202.073	2.545	8.0071	3.4391	3.4391
2879.625	80.671	37.364	-202.296	2.532	8.0671	3.7364	3.7364
2879.75	81.605	38.942	-202.344	2.521	8.1605	3.8942	3.8942
2879.875	82.321	39.526	-202.292	2.514	8.2321	3.9526	3.9526
2880	81.646	36.866	-202.223	2.516	8.1646	3.6866	3.6866
2880.125	79.349	36.47	-202.069	2.528	7.9349	3.647	3.647
2880.25	79.643	37.229	-202.013	2.532	7.9643	3.7229	3.7229
2880.375	79.296	39.176	-201.887	2.539	7.9296	3.9176	3.9176
2880.5	81.166	43.47	-201.707	2.536	8.1166	4.347	4.347
2880.625	85.632	50.14	-201.532	2.523	8.5632	5.014	5.014
2880.75	90.807	58.333	-201.43	2.505	9.0807	5.8333	5.8333
2880.875	96.509	64.328	-201.327	2.486	9.6509	6.4328	6.4328
2881	98.992	67.264	-201.18	2.446	9.8992	6.7264	6.7264
2881.125	102.092	66.027	-201.026	2.428	10.2092	6.6027	6.6027
2881.25	100.148	57.491	-200.959	2.433	10.0148	5.7491	5.7491
2881.375	91.1	49.213	-201.01	2.46	9.11	4.9213	4.9213
2881.5	84.7	39.912	-201.062	2.523	8.47	3.9912	3.9912
2881.625	80.198	36.546	-201.063	2.555	8.0198	3.6546	3.6546
2881.75	78.522	38.209	-200.945	2.572	7.8522	3.8209	3.8209
2881.875	77.926	39.903	-200.903	2.57	7.7926	3.9903	3.9903
2882	78.132	44.66	-200.987	2.558	7.8132	4.466	4.466
2882.125	79.313	41.836	-201.136	2.553	7.9313	4.1836	4.1836
2882.25	78.042	39.067	-201.238	2.544	7.8042	3.9067	3.9067
2882.375	78.737	36.774	-201.386	2.545	7.8737	3.6774	3.6774
2882.5	78.118	35.387	-201.643	2.542	7.8118	3.5387	3.5387
2882.625	77.553	37.142	-201.928	2.539	7.7553	3.7142	3.7142
2882.75	78.004	37.432	-202.184	2.538	7.8004	3.7432	3.7432
2882.875	78.47	37.714	-202.437	2.538	7.847	3.7714	3.7714
2883	80.152	38.316	-202.386	2.536	8.0152	3.8316	3.8316
2883.125	91.789	40.743	-202.335	2.527	9.1789	4.0743	4.0743
2883.25	99.963	46.079	-202.196	2.514	9.9963	4.6079	4.6079
2883.375	103.336	51.332	-202.026	2.496	10.3336	5.1332	5.1332
2883.5	106.021	58.31	-201.91	2.471	10.6021	5.831	5.831
2883.625	108.031	63.432	-201.705	2.448	10.8031	6.3432	6.3432
2883.75	110.9	67.85	-201.5	2.41	11.09	6.785	6.785
2883.875	112.228	71.614	-201.331	2.373	11.2228	7.1614	7.1614
2884	112.843	72.79	-201.201	2.338	11.2843	7.279	7.279
2884.125	113.025	70.599	-201.085	2.314	11.3025	7.0599	7.0599
2884.25	111.933	67.916	-200.926	2.315	11.1933	6.7916	6.7916
2884.375	110.21	64.066	-200.618	2.342	11.021	6.4066	6.4066
2884.5	105.323	60.378	-200.52	2.383	10.5323	6.0378	6.0378
2884.625	100.37	57.559	-200.531	2.417	10.037	5.7559	5.7559
2884.75	96.269	51.606	-200.582	2.443	9.6269	5.1606	5.1606
2884.875	93.084	50.121	-200.6	2.462	9.3084	5.0121	5.0121
2885	90.828	49.339	-200.447	2.459	9.0828	4.9339	4.9339
2885.125	91.048	49.084	-200.438	2.457	9.1048	4.9084	4.9084
2885.25	92.395	48.159	-200.512	2.446	9.2395	4.8159	4.8159
2885.375	94.346	44.738	-200.588	2.426	9.4346	4.4738	4.4738
2885.5	95.853	42.518	-200.654	2.403	9.5853	4.2518	4.2518
2885.625	95.686	40.493	-200.767	2.383	9.5686	4.0493	4.0493
2885.75	95.481	38.822	-201.023	2.393	9.5481	3.8822	3.8822
2885.875	91.103	38.719	-201.323	2.417	9.1103	3.8719	3.8719
2886	96.35	41.261	-201.599	2.447	9.635	4.1261	4.1261
2886.125	100.052	46.583	-201.75	2.465	10.0052	4.6583	4.6583
2886.25	94.699	52.18	-201.74	2.461	9.4699	5.218	5.218
2886.375	98.392	57.793	-201.689	2.45	9.8392	5.7793	5.7793
2886.5	101.322	61.672	-201.638	2.429	10.1322	6.1672	6.1672
2886.625	104.665	63.969	-201.587	2.419	10.4665	6.3969	6.3969
2886.75	107.041	65.775	-201.481	2.412	10.7041	6.5775	6.5775
2886.875	108.256	63.899	-201.327	2.408	10.8256	6.3899	6.3899
2887	109.046	63.775	-201.178	2.411	10.9046	6.3775	6.3775
2887.125	109.539	64.848	-201.075	2.419	10.9539	6.4848	6.4848
2887.25	107.841	65.708	-201.063	2.409	10.7841	6.5708	6.5708
2887.375	103.714	64.692	-200.996	2.399	10.3714	6.4692	6.4692
2887.5	99.571	60.259	-200.871	2.409	9.9571	6.0259	6.0259
2887.625	96.249	53.783	-200.728	2.453	9.6249	5.3783	5.3783
2887.75	90.711	49.766	-200.625	2.536	9.0711	4.9766	4.9766
2887.875	89.311	49.359	-200.625	2.609	8.9311	4.9359	4.9359
2888	93.21	52.362	-200.585	2.612	9.321	5.2362	5.2362
2888.125	97.09	57.138	-200.419	2.569	9.709	5.7138	5.7138
2888.25	99.505	59.051	-200.198	2.514	9.9505	5.9051	5.9051
2888.375	101.185	59.504	-200.075	2.48	10.1185	5.9504	5.9504
2888.5	101.062	57.683	-200.178	2.472	10.1062	5.7683	5.7683
2888.625	101.716	57.046	-200.28	2.473	10.1716	5.7046	5.7046
2888.75	103.069	59.53	-200.313	2.466	10.3069	5.953	5.953
2888.875	104.919	63.922	-200.407	2.446	10.4919	6.3922	6.3922
2889	106.931	67.583	-200.637	2.417	10.6931	6.7583	6.7583
2889.125	108.679	66.712	-200.942	2.394	10.8679	6.6712	6.6712
2889.25	109.828	64.777	-201.147	2.395	10.9828	6.4777	6.4777
2889.375	109.19	63.011	-201.27	2.394	10.919	6.3011	6.3011
2889.5	108.485	61.798	-201.313	2.397	10.8485	6.1798	6.1798
2889.625	108.019	62.331	-201.294	2.404	10.8019	6.2331	6.2331
2889.75	107.539	61.614	-201.242	2.412	10.7539	6.1614	6.1614
2889.875	107.129	60.932	-201.191	2.429	10.7129	6.0932	6.0932
2890	107.138	60.676	-201.045	2.427	10.7138	6.0676	6.0676
2890.125	108.604	60.841	-200.891	2.417	10.8604	6.0841	6.0841
2890.25	110.636	61.169	-200.762	2.401	11.0636	6.1169	6.1169
2890.375	111.733	63.303	-200.66	2.384	11.1733	6.3303	6.3303
2890.5	110.489	63.234	-200.56	2.374	11.0489	6.3234	6.3234
2890.625	111.227	61.693	-200.509	2.374	11.1227	6.1693	6.1693
2890.75	110.289	59.004	-200.329	2.384	11.0289	5.9004	5.9004
2890.875	110.431	56.306	-200.219	2.392	11.0431	5.6306	5.6306
2891	110.516	57.165	-200.208	2.384	11.0516	5.7165	5.7165
2891.125	109.616	58.819	-200.25	2.356	10.9616	5.8819	5.8819
2891.25	110.847	62.181	-200.25	2.334	11.0847	6.2181	6.2181
2891.375	110.782	64.759	-200.054	2.322	11.0782	6.4759	6.4759
2891.5	111.203	65.51	-199.924	2.326	11.1203	6.551	6.551
2891.625	110.587	64.689	-199.954	2.336	11.0587	6.4689	6.4689
2891.75	109.608	61.002	-200.123	2.35	10.9608	6.1002	6.1002
2891.875	110.282	57.823	-200.325	2.372	11.0282	5.7823	5.7823
2892	108.805	55.879	-200.478	2.397	10.8805	5.5879	5.5879
2892.125	106.869	54.805	-200.676	2.42	10.6869	5.4805	5.4805
2892.25	106.018	54.235	-200.98	2.433	10.6018	5.4235	5.4235
2892.375	105.9	54.422	-201.296	2.438	10.59	5.4422	5.4422
2892.5	105.567	55.336	-201.521	2.439	10.5567	5.5336	5.5336
2892.625	103.926	54.848	-201.623	2.444	10.3926	5.4848	5.4848
2892.75	104.304	52.796	-201.625	2.46	10.4304	5.2796	5.2796
2892.875	102.646	50.193	-201.547	2.473	10.2646	5.0193	5.0193
2893	101.198	48.796	-201.472	2.483	10.1198	4.8796	4.8796
2893.125	101.49	50.565	-201.404	2.487	10.149	5.0565	5.0565
2893.25	104.166	53.951	-201.296	2.475	10.4166	5.3951	5.3951
2893.375	108.966	57.568	-201.142	2.42	10.8966	5.7568	5.7568
2893.5	114.385	60.62	-200.989	2.325	11.4385	6.062	6.062
2893.625	119.746	62.909	-200.903	2.25	11.9746	6.2909	6.2909
2893.75	122.871	64.98	-200.852	2.21	12.2871	6.498	6.498
2893.875	122.844	63.59	-200.777	2.208	12.2844	6.359	6.359
2894	121.092	65.025	-200.623	2.235	12.1092	6.5025	6.5025
2894.125	120.436	65.167	-200.418	2.255	12.0436	6.5167	6.5167
2894.25	119.489	64.935	-200.416	2.261	11.9489	6.4935	6.4935
2894.375	121.14	66.234	-200.438	2.243	12.114	6.6234	6.6234
2894.5	123.95	63.763	-200.401	2.199	12.395	6.3763	6.3763
2894.625	125.376	63.808	-200.285	2.135	12.5376	6.3808	6.3808
2894.75	127.797	62.539	-200.08	2.079	12.7797	6.2539	6.2539
2894.875	128.338	60.908	-200.156	2.063	12.8338	6.0908	6.0908
2895	119.554	58.647	-200.223	2.104	11.9554	5.8647	5.8647
2895.125	108.97	53.784	-200.274	2.199	10.897	5.3784	5.3784
2895.25	101.623	54.311	-200.326	2.329	10.1623	5.4311	5.4311
2895.375	96.946	56.252	-200.387	2.462	9.6946	5.6252	5.6252
2895.5	94.279	60.638	-200.695	2.468	9.4279	6.0638	6.0638
2895.625	102.899	65.277	-200.918	2.415	10.2899	6.5277	6.5277
2895.75	109.539	67.773	-201.093	2.353	10.9539	6.7773	6.7773
2895.875	112.613	68.693	-201.188	2.305	11.2613	6.8693	6.8693
2896	114.26	71.253	-201.179	2.279	11.426	7.1253	7.1253
2896.125	113.399	70.931	-201.128	2.275	11.3399	7.0931	7.0931
2896.25	111.608	68.317	-201.028	2.304	11.1608	6.8317	6.8317
2896.375	109.138	65.199	-201	2.342	10.9138	6.5199	6.5199
2896.5	107.242	63.599	-200.948	2.379	10.7242	6.3599	6.3599
2896.625	106.719	61.363	-200.831	2.404	10.6719	6.1363	6.1363
2896.75	107.769	62.605	-200.681	2.409	10.7769	6.2605	6.2605
2896.875	110.313	62.851	-200.578	2.396	11.0313	6.2851	6.2851
2897	110.943	62.922	-200.389	2.39	11.0943	6.2922	6.2922
2897.125	112.696	63.703	-200.184	2.383	11.2696	6.3703	6.3703
2897.25	114.702	62.578	-200	2.369	11.4702	6.2578	6.2578
2897.375	115.561	63.388	-199.885	2.347	11.5561	6.3388	6.3388
2897.5	115.356	63.441	-199.936	2.319	11.5356	6.3441	6.3441
2897.625	115.31	64.891	-199.888	2.308	11.531	6.4891	6.4891
2897.75	115.146	67.156	-199.721	2.313	11.5146	6.7156	6.7156
2897.875	114.789	67.894	-199.516	2.329	11.4789	6.7894	6.7894
2898	113.745	67.878	-199.423	2.346	11.3745	6.7878	6.7878
2898.125	111.692	65.961	-199.591	2.358	11.1692	6.5961	6.5961
2898.25	111.61	63.054	-199.899	2.374	11.161	6.3054	6.3054
2898.375	111.421	61.18	-200.207	2.373	11.1421	6.118	6.118
2898.5	111.108	61.196	-200.481	2.364	11.1108	6.1196	6.1196
2898.625	110.989	61.492	-200.758	2.359	11.0989	6.1492	6.1492
2898.75	111.034	61.572	-201.066	2.364	11.1034	6.1572	6.1572
2898.875	110.501	60.402	-201.374	2.361	11.0501	6.0402	6.0402
2899	111.769	60.147	-201.579	2.366	11.1769	6.0147	6.0147
2899.125	113.041	60.865	-201.585	2.37	11.3041	6.0865	6.0865
2899.25	113.21	61.817	-201.563	2.378	11.321	6.1817	6.1817
2899.375	113.14	64.922	-201.528	2.387	11.314	6.4922	6.4922
2899.5	113.782	66.361	-201.431	2.394	11.3782	6.6361	6.6361
2899.625	110.747	67.512	-201.38	2.401	11.0747	6.7512	6.7512
2899.75	109.009	67.987	-201.236	2.416	10.9009	6.7987	6.7987
2899.875	109.059	68.045	-201.083	2.417	10.9059	6.8045	6.8045
2900	109.918	69.133	-200.953	2.4	10.9918	6.9133	6.9133
